button_pressed,responses,rt,states,stimulus,time_elapsed,times,trial_type,pid
,,,"[u'F,E,A:B,C:D', u'F,E,A:B:D,C', u'F,E:B:D,C,A', u'F:B:D,C,A,E', u'F::D,C,A,E,B', u':F:D,C,A,E,B', u'B:F:D,C,A,E', u'B:F,E:D,C,A', u'B,A:F,E:D,C', u'B,A,C:F,E:D', u'B,A,C:F,E,D:', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,198425,"[2701, 3253, 3725, 4862, 5358, 6317, 7357, 8253, 9333, 9973, 10349, 10974, 11469, 12086]",blockworld,13
,,,"[u'F,C,B,A::D,E', u'F,C,B::D,E,A', u'F,C::D,E,A,B', u'F::D,E,A,B,C', u':F:D,E,A,B,C', u'C:F:D,E,A,B', u'C,B:F:D,E,A', u'C,B,A:F:D,E', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,210498,"[1509, 2485, 3077, 3598, 4758, 5453, 5967, 6413, 6926, 7893, 9214, 9869, 10302, 10894]",blockworld,13
,,,"[u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E:B,D:A,C', u'F,E:B:A,C,D', u'F,E::A,C,D,B', u'F::A,C,D,B,E', u':F:A,C,D,B,E', u':F,E:A,C,D,B', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,220532,"[1390, 1877, 2453, 3485, 5020, 5500, 6085, 6821, 7669, 8309, 8869, 9421]",blockworld,13
,,,"[u'E,B:A,D:F,C', u'E,B,D:A:F,C', u'E,B,D,C:A:F', u'E,B,D,C,A::F', u'E,B,D,C,A:F:', u'E,B,D,C:F:A', u'E,B,D:F:A,C', u'E,B:F:A,C,D', u'E:F:A,C,D,B', u':F,E:A,C,D,B', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,230954,"[1492, 2084, 3139, 3652, 4547, 5052, 5452, 6091, 6684, 7619, 8019, 8549, 9092, 9652]",blockworld,13
,,,"[u'F:B,D,A,C,E:', u'F:B,D,A,C:E', u'F:B,D,A:E,C', u'F:B,D:E,C,A', u'F:B:E,C,A,D', u'F::E,C,A,D,B', u':F:E,C,A,D,B', u'B:F:E,C,A,D', u'B,D:F:E,C,A', u'B,D,A:F:E,C', u'B,D,A,C:F:E', u'B,D,A,C:F,E:', u'B,D,A:F,E:C', u'B,D:F,E:C,A', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,246625,"[2413, 4167, 4565, 5037, 5549, 6565, 7350, 7974, 8540, 9181, 9749, 10455, 11013, 11446, 12294, 12861, 13757, 14269, 14894]",blockworld,13
,,,"[u':A,C,E,F:D,B', u'F:A,C,E:D,B', u'F:A,C:D,B,E', u'F:A:D,B,E,C', u'F::D,B,E,C,A', u':F:D,B,E,C,A', u'A:F:D,B,E,C', u'A:F,C:D,B,E', u'A,C:F:D,B,E', u'A,C,E:F:D,B', u'A,C:F:D,B,E', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,264291,"[2934, 3399, 3806, 5526, 6198, 7638, 8501, 9270, 9846, 12959, 13622, 14078, 14598, 15318, 15870, 16408, 17054]",blockworld,13
,,,"[u'F,E,C:B,A:D', u'F,E,C:B:D,A', u'F,E:B:D,A,C', u'F:B:D,A,C,E', u'F::D,A,C,E,B', u':F:D,A,C,E,B', u'B:F:D,A,C,E', u'B:F,E:D,A,C', u'B,C:F,E:D,A', u'B,C,A:F,E:D', u'B,C,A:F,E,D:', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,274945,"[1125, 1646, 2125, 3373, 3862, 4870, 5358, 6052, 6550, 6989, 7893, 8501, 9477, 10062]",blockworld,13
,,,"[u'F,C,E:A:D,B', u'F,C,E::D,B,A', u'F,C::D,B,A,E', u'F::D,B,A,E,C', u':F:D,B,A,E,C', u'C:F:D,B,A,E', u'C:F,E:D,B,A', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,287074,"[1413, 1933, 2445, 4142, 4750, 5327, 6407, 7606, 8070, 8798, 9295, 9758, 10317, 10742, 11327]",blockworld,13
,,,"[u'A,C::B', u'A:C:B', u'A:C,B:', u':C,B,A:']",,32445,"[3822, 4936, 6308]",blockworld,2
,,,"[u':B:D,A,C', u':B,C:D,A', u'A:B,C:D', u'A:B:D,C', u'A::D,C,B', u'::D,C,B,A', u'A::D,C,B', u'A,B::D,C', u'A,B,C::D', u'A,B,C:D:', u'A,B:D,C:', u'A:D,C,B:', u':D,C,B,A:']",,56911,"[4697, 5946, 7008, 8701, 10336, 13349, 16632, 17945, 19154, 20317, 21343, 22972]",blockworld,2
,,,"[u'D:A,C:E,B', u'D,C:A:E,B', u'D,C,B:A:E', u'D,C,B,A::E', u'D,C,B,A:E:', u'D,C,B:E:A', u'D,C:E:A,B', u'D:E:A,B,C', u':E,D:A,B,C', u':E,D,C:A,B', u':E,D,C,B:A', u':E,D,C,B,A:']",,75362,"[2850, 4451, 5803, 6934, 9854, 11173, 12458, 13607, 14831, 15920, 17266]",blockworld,2
,,,"[u'E:C,A,D:F,B', u'E,D:C,A:F,B', u'E,D:C:F,B,A', u'E,D,C::F,B,A', u'E,D,C,A::F,B', u'E,D,C,A,B::F', u'E,D,C,A,B:F:', u'E,D,C,A:F:B', u'E,D,C:F:B,A', u'E,D:F:B,A,C', u'E:F:B,A,C,D', u':F,E:B,A,C,D', u':F,E,D:B,A,C', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,111768,"[12123, 13101, 15353, 17191, 19119, 20566, 22163, 23519, 25139, 26300, 27400, 28970, 30742, 32333, 33864, 35099]",blockworld,2
,,,"[u'F,C,B,A::D,E', u'F,C,B::D,E,A', u'F,C::D,E,A,B', u'F::D,E,A,B,C', u':F:D,E,A,B,C', u'C:F:D,E,A,B', u'C,B:F:D,E,A', u'C,B,A:F:D,E', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,140070,"[4872, 6058, 7457, 12136, 13940, 15164, 16314, 17833, 18861, 21219, 22305, 24074, 25906, 27026]",blockworld,2
,,,"[u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E,C:B,D:A', u'F,E,C,D:B:A', u'F,E,C,D::A,B', u'F,E,C:D:A,B', u'F,E:D:A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,167301,"[5705, 6745, 7966, 9004, 11748, 13341, 15629, 17149, 18173, 19509, 20705, 21671, 22659, 25909]",blockworld,2
,,,"[u'F,D:B,C:E,A', u'F,D:B:E,A,C', u'F,D::E,A,C,B', u'F::E,A,C,B,D', u':F:E,A,C,B,D', u'D:F:E,A,C,B', u'D,B:F:E,A,C', u'D,B,C:F:E,A', u'D,B,C,A:F:E', u'D,B,C,A:F,E:', u'D,B,C:F,E:A', u'D,B:F,E,C:A', u'D,B:F,E:A,C', u'D:F,E:A,C,B', u':F,E,D:A,C,B', u':F,E,D,B:A,C', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,200242,"[5069, 6184, 7338, 8566, 9952, 11323, 12731, 13836, 14888, 16014, 17176, 19731, 20719, 21719, 24913, 26110, 27170, 29971, 31509]",blockworld,2
,,,"[u'F,E,A:B,C:D', u'F,E,A:B:D,C', u'F,E,A::D,C,B', u'F,E::D,C,B,A', u'F::D,C,B,A,E', u':F:D,C,B,A,E', u':F,E:D,C,B,A', u'A:F,E:D,C,B', u'A,B:F,E:D,C', u'A,B,C:F,E:D', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,219116,"[2468, 3557, 4811, 6067, 7058, 8471, 9813, 11072, 12086, 13125, 14198, 16326, 17671]",blockworld,2
,,,"[u':A,C,E,F:D,B', u'F:A,C,E:D,B', u'F:A,C:D,B,E', u'F:A:D,B,E,C', u'F::D,B,E,C,A', u':F:D,B,E,C,A', u'A:F:D,B,E,C', u'A,C:F:D,B,E', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,245217,"[7434, 8511, 9539, 10742, 14001, 15457, 16891, 18013, 19177, 20384, 21451, 22490, 23589, 24798]",blockworld,2
,,,"[u'E:B:F,C,D,A', u'E:B,A:F,C,D', u':B,A,E:F,C,D', u'D:B,A,E:F,C', u'D,E:B,A:F,C', u'D,E,C:B,A:F', u'D,E,C,A:B:F', u'D,E,C,A,B::F', u'D,E,C,A,B:F:', u'D,E,C,A:F:B', u'D,E,C:F:B,A', u'D,E:F:B,A,C', u'D:F,E:B,A,C', u':F,E,D:B,A,C', u':F,E,D,C:B,A', u':F,E,D,C,A:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,283070,"[8549, 10649, 17106, 18190, 19464, 20555, 21577, 22927, 24746, 25954, 27217, 28562, 30709, 31681, 32626, 34022, 35295, 36449]",blockworld,2
,,,"[u'F,E,C:B,A:D', u'F,E,C,D:B,A:', u'F,E,C,D:B:A', u'F,E,C,D::A,B', u'F,E,C:D:A,B', u'F,E:D:A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,304312,"[5585, 6671, 7833, 9158, 10122, 11384, 12720, 14846, 15959, 16986, 17844, 18856, 19798]",blockworld,2
,,,"[u'E,B:A,D:F,C', u'E,B:A:F,C,D', u'E:A,B:F,C,D', u':A,B:F,C,D,E', u'B:A:F,C,D,E', u'B,A::F,C,D,E', u'B,A,E::F,C,D', u'B,A,E,D::F,C', u'B,A,E,D,C::F', u'B,A,E,D,C,F::', u'B,A,E,D,C:F:', u'B,A,E,D:F:C', u'B,A,E:F:C,D', u'B,A:F,E:C,D', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C,A:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,345029,"[10693, 15416, 16452, 19714, 20664, 22310, 25760, 26799, 27813, 29207, 30439, 31583, 32745, 33675, 34826, 35778, 37246, 38273, 39406]",blockworld,2
,,,"[u'F,C,D,A:B:E', u'F,C,D,A::E,B', u'F,C,D::E,B,A', u'F,C::E,B,A,D', u'F::E,B,A,D,C', u':F:E,B,A,D,C', u'C:F:E,B,A,D', u'C,D:F:E,B,A', u'C,D,A:F:E,B', u'C,D,A,B:F:E', u'C,D,A,B:F,E:', u'C,D,A:F,E:B', u'C,D:F,E:B,A', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,372216,"[4890, 6200, 7245, 8360, 10589, 11852, 13161, 14483, 15682, 16697, 18038, 19511, 20867, 21832, 23366, 24478, 26024]",blockworld,2
,,,"[u'F,B:C,A,D:E', u'F,B:C,A:E,D', u'F,B:C:E,D,A', u'F:C:E,D,A,B', u'F::E,D,A,B,C', u':F:E,D,A,B,C', u'C:F:E,D,A,B', u'C,B:F:E,D,A', u'C,B,A:F:E,D', u'C,B,A,D:F:E', u'C,B,A,D:F,E:', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,395024,"[2670, 4200, 5634, 7112, 8337, 9619, 10771, 11865, 13050, 14216, 15311, 16224, 17282, 18283, 19509, 20879]",blockworld,2
,,,"[u'F:D,A,B,C:E', u'F,E:D,A,B,C:', u'F,E:D,A,B:C', u'F,E:D,A:C,B', u'F,E:D:C,B,A', u'F,E::C,B,A,D', u'F::C,B,A,D,E', u':F:C,B,A,D,E', u':F,E:C,B,A,D', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,417598,"[3977, 5402, 6591, 7639, 9469, 11954, 13066, 14398, 15425, 16556, 17754, 18865, 19950, 21180]",blockworld,2
,,,"[u'F:B,D,A,C,E:', u'F,E:B,D,A,C:', u'F,E,C:B,D,A:', u'F,E,C:B,D:A', u'F,E,C,D:B:A', u'F,E,C,D::A,B', u'F,E,C::A,B,D', u'F,E::A,B,D,C', u'F::A,B,D,C,E', u':F:A,B,D,C,E', u':F,E:A,B,D,C', u'C:F,E:A,B,D', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,447168,"[4851, 10652, 11862, 13016, 13952, 16933, 18341, 19584, 20631, 21904, 23139, 24225, 25416, 26540, 28132]",blockworld,2
,,,"[u'E:D,B,A,C:F', u':D,B,A,C:F,E', u'C:D,B,A:F,E', u'C,A:D,B:F,E', u'C,A,B:D:F,E', u'C,A,B,D::F,E', u'C,A,B,D,E::F', u'C,A,B,D,E:F:', u'C,A,B,D:F,E:', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,476704,"[12030, 13128, 14426, 15778, 17114, 18255, 19230, 20427, 21442, 22391, 23459, 24781, 26088, 27216, 28265]",blockworld,2
,,,"[u'F,C,E:A:D,B', u'F,C:A:D,B,E', u'F:A:D,B,E,C', u'F::D,B,E,C,A', u':F:D,B,E,C,A', u'A:F:D,B,E,C', u'A,C:F:D,B,E', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,494512,"[2333, 3419, 4449, 6066, 7243, 8466, 9629, 10614, 11927, 13266, 14230, 15467, 16551]",blockworld,2
,,,"[u'E:C:F,B,A,D', u':C:F,B,A,D,E', u':C,E:F,B,A,D', u'D:C,E:F,B,A', u'D,A:C,E:F,B', u'D,A,E:C:F,B', u'D,A,E,B:C:F', u'D,A,E,B,C::F', u'D,A,E,B,C:F:', u'D,A,E,B:F:C', u'D,A,E:F:C,B', u'D,A:F,E:C,B', u'D:F,E:C,B,A', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,524239,"[4432, 5470, 6620, 7667, 9110, 11190, 12285, 13597, 14858, 16190, 17718, 19212, 23002, 23969, 25463, 26536, 27530, 28493]",blockworld,2
,,,"[u'A,C::B', u'A:C:B', u'A:C,B:', u':C,B,A:']",,18561,"[4138, 5637, 6280]",blockworld,30
,,,"[u'A,C::B', u'A:C:B', u'A:C,B:', u':C,B,A:']",,42401,"[10122, 11903, 13191]",blockworld,7
,,,"[u':A,C:D,B', u'C:A:D,B', u'C,A::D,B', u'C,A,B::D', u'C,A,B:D:', u'C,A:D:B', u'C:D:B,A', u':D,C:B,A', u'A:D,C:B', u'A:D,C,B:', u':D,C,B,A:']",,62025,"[4730, 7349, 8657, 10031, 11220, 12039, 14293, 16202, 17290, 18773]",blockworld,7
,,,"[u'D:A,B:E,C', u'D,C:A,B:E', u'D,C,B:A:E', u'D,C,B,E:A:', u'D,C,B,E::A', u'D,C,B:E:A', u'D,C:E:A,B', u'D:E:A,B,C', u':E,D:A,B,C', u':E,D,C:A,B', u':E,D,C,B:A', u':E,D,C,B,A:']",,78359,"[3102, 3975, 6265, 7162, 8802, 9668, 10591, 11745, 12898, 14108, 15255]",blockworld,7
,,,"[u'E:C,A,D:F,B', u'E,D:C,A:F,B', u'E,D,A:C:F,B', u'E,D,A,B:C:F', u'E,D,A,B,F:C:', u'E,D,A,B,F::C', u'E,D,A,B:F:C', u'E,D,A:F:C,B', u'E,D:F:C,B,A', u'E:F:C,B,A,D', u':F,E:C,B,A,D', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,102144,"[2294, 3208, 4809, 6421, 7816, 9644, 10678, 11679, 13177, 14826, 15977, 16989, 18271, 19542, 20950, 22612]",blockworld,7
,,,"[u'E:C:F,B,A,D', u'E,D:C:F,B,A', u'E,D,A:C:F,B', u'E,D,A,B:C:F', u'E,D,A,B,C::F', u'E,D,A,B,C:F:', u'E,D,A,B:F:C', u'E,D,A:F:C,B', u'E,D:F:C,B,A', u'E:F:C,B,A,D', u':F,E:C,B,A,D', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,128593,"[5587, 6556, 7798, 9149, 10580, 12393, 13447, 14229, 15263, 16308, 18096, 18868, 19872, 21404, 23473, 25322]",blockworld,7
,,,"[u'F,D:B,C:E,A', u'F,D,A:B,C:E', u'F,D,A,C:B:E', u'F,D,A,C::E,B', u'F,D,A::E,B,C', u'F,D::E,B,C,A', u'F::E,B,C,A,D', u':F:E,B,C,A,D', u'D:F:E,B,C,A', u'D,A:F:E,B,C', u'D,A,C:F:E,B', u'D,A,C,B:F:E', u'D,A,C,B:F,E:', u'D,A,C:F,E:B', u'D,A:F,E:B,C', u'D:F,E:B,C,A', u':F,E,D:B,C,A', u'A:F,E,D:B,C', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,157722,"[3620, 4822, 5937, 7009, 7934, 8854, 10135, 11305, 12109, 12933, 13887, 14977, 15837, 16961, 17987, 19048, 19954, 21066, 23517, 24898, 28164]",blockworld,7
,,,"[u'F,E,A:B,C:D', u'F,E,A:B:D,C', u'F,E:B,A:D,C', u'F,E:B:D,C,A', u'F,E::D,C,A,B', u'F::D,C,A,B,E', u':F:D,C,A,B,E', u':F,E:D,C,A,B', u'B:F,E:D,C,A', u'B,A:F,E:D,C', u'B,A,C:F,E:D', u'B,A,C:F,E,D:', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,183565,"[6158, 7152, 8325, 9772, 10903, 12032, 13671, 14896, 15961, 17022, 18851, 19670, 20781, 22633, 24756]",blockworld,7
,,,"[u'E:D,B,A,C:F', u'E,C:D,B,A:F', u'E,C,A:D,B:F', u'E,C,A,B:D:F', u'E,C,A,B,D::F', u'E,C,A,B,D:F:', u'E,C,A,B:F:D', u'E,C,A:F:D,B', u'E,C:F:D,B,A', u'E:F:D,B,A,C', u':F,E:D,B,A,C', u'C:F,E:D,B,A', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,211538,"[2320, 3091, 4816, 6132, 7302, 9071, 10069, 11021, 12204, 14400, 15254, 16098, 17520, 19114, 19882, 21249, 22964, 24326, 25741, 27026]",blockworld,7
,,,"[u'F,B:C,A,D:E', u'F,B:C,A:E,D', u'F,B:C:E,D,A', u'F,B::E,D,A,C', u'F::E,D,A,C,B', u':F:E,D,A,C,B', u'B:F:E,D,A,C', u'B,C:F:E,D,A', u'B,C,A:F:E,D', u'B,C,A,D:F:E', u'B,C,A,D:F,E:', u'B,C,A:F,E,D:', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,232679,"[1729, 2771, 3932, 5108, 6229, 7937, 9108, 9910, 10969, 12165, 14726, 15744, 17547, 18800, 20158]",blockworld,7
,,,"[u'E,B:A,D:F,C', u'E,B:A:F,C,D', u'E:A:F,C,D,B', u'E,B:A:F,C,D', u'E,B,A::F,C,D', u'E,B,A,D::F,C', u'E,B,A,D,C::F', u'E,B,A,D,C:F:', u'E,B,A,D:F:C', u'E,B,A:F:C,D', u'E,B:F:C,D,A', u'E:F:C,D,A,B', u':F,E:C,D,A,B', u'B:F,E:C,D,A', u'B,A:F,E:C,D', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,257434,"[1672, 2805, 5101, 6139, 7115, 8111, 9259, 10030, 10952, 12062, 13140, 14650, 15756, 16738, 17737, 19572, 21050, 22505, 23973]",blockworld,7
,,,"[u'E:B:F,C,D,A', u':B:F,C,D,A,E', u'B::F,C,D,A,E', u'B,E::F,C,D,A', u'B,E,A::F,C,D', u'B,E,A,D::F,C', u'B,E,A,D,C::F', u'B,E,A,D,C:F:', u'B,E,A,D:F:C', u'B,E,A:F:C,D', u'B,E:F:C,D,A', u'B:F,E:C,D,A', u'B,A:F,E:C,D', u'B,A,D:F,E:C', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,287517,"[6660, 7877, 9288, 10837, 11641, 12610, 13829, 14929, 16031, 17017, 19101, 20055, 21336, 23929, 25258, 26499, 27830, 29127]",blockworld,7
,,,"[u'F,C,E:A:D,B', u'F,C:A:D,B,E', u'F:A:D,B,E,C', u'F::D,B,E,C,A', u':F:D,B,E,C,A', u'A:F:D,B,E,C', u'A,C:F:D,B,E', u'A,C,E:F:D,B', u'A,C,E,B:F:D', u'A,C,E:F:D,B', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,310589,"[2737, 3621, 5121, 6299, 7255, 7933, 9615, 10660, 12425, 13854, 14753, 16972, 18159, 19465, 20503, 22040]",blockworld,7
,,,"[u'F,C,D,A:B:E', u'F,C,D,A::E,B', u'F,C,D::E,B,A', u'F,C::E,B,A,D', u'F::E,B,A,D,C', u':F:E,B,A,D,C', u'C:F:E,B,A,D', u'C,D:F:E,B,A', u'C,D,A:F:E,B', u'C,D,A,B:F:E', u'C,D,A,B:F,E:', u'C,D,A:F,E:B', u'C,D:F,E:B,A', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,336382,"[5414, 6255, 7329, 8322, 9564, 10468, 11391, 12299, 13194, 14663, 15735, 16719, 18453, 19648, 20654, 22360, 24616]",blockworld,7
,,,"[u'F,C,B,A::D,E', u'F,C,B::D,E,A', u'F,C::D,E,A,B', u'F::D,E,A,B,C', u':F:D,E,A,B,C', u'C:F:D,E,A,B', u'C,B:F:D,E,A', u'C,B,A:F:D,E', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,384121,"[26686, 27483, 28516, 30153, 31334, 32419, 33551, 34692, 36819, 37713, 39108, 40395, 41551, 43053, 45550, 46833]",blockworld,7
,,,"[u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E:B,D:A,C', u'F,E:B:A,C,D', u'F,E::A,C,D,B', u'F::A,C,D,B,E', u':F:A,C,D,B,E', u':F,E:A,C,D,B', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,402456,"[1751, 2423, 3594, 4524, 5437, 6376, 7820, 10179, 11187, 13541, 14978, 16462]",blockworld,7
,,,"[u':A,C,E,F:D,B', u'F:A,C,E:D,B', u'F:A,C:D,B,E', u':A,C:D,B,E,F', u'C:A:D,B,E,F', u'C,A::D,B,E,F', u'C,A,F::D,B,E', u'C,A:F:D,B,E', u'C,A,E:F:D,B', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,429578,"[2580, 4936, 7294, 8140, 9006, 9746, 14186, 15238, 16389, 17449, 18892, 20005, 21348, 22389, 23623, 25008, 26273]",blockworld,7
,,,"[u'F:B,D,A,C,E:', u'F:B,D,A,C:E', u'F:B,D,A:E,C', u'F:B,D:E,C,A', u'F:B:E,C,A,D', u'F::E,C,A,D,B', u':F:E,C,A,D,B', u'B:F:E,C,A,D', u'B,D:F:E,C,A', u'B,D,A:F:E,C', u'B,D,A,C:F:E', u'B,D,A,C:F,E:', u'B,D,A:F,E:C', u'B,D:F,E:C,A', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,453819,"[3709, 4414, 5218, 6178, 7264, 8497, 9600, 10460, 11389, 12477, 14060, 14978, 16201, 17352, 18366, 19654, 20732, 21873, 23325]",blockworld,7
,,,"[u'F:D,A,B,C:E', u'F,E:D,A,B,C:', u'F,E:D,A,B:C', u'F,E:D,A:C,B', u'F,E:D:C,B,A', u'F,E,D::C,B,A', u'F,E::C,B,A,D', u'F::C,B,A,D,E', u':F:C,B,A,D,E', u':F,E:C,B,A,D', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,479738,"[6854, 7775, 8792, 10119, 13017, 14134, 15279, 16401, 17357, 18095, 18970, 20173, 21690, 23566, 25142]",blockworld,7
,,,"[u'F,E,C:B,A:D', u'F,E:B,A:D,C', u'F,E:B:D,C,A', u'F,E::D,C,A,B', u'F::D,C,A,B,E', u':F:D,C,A,B,E', u':F,E:D,C,A,B', u'B:F,E:D,C,A', u'B,A:F,E:D,C', u'B,A,C:F,E:D', u'B,A,C:F,E,D:', u'B,A:F,E,D:C', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,502508,"[2164, 3065, 4344, 5243, 6477, 7707, 8508, 9555, 10791, 11996, 12969, 14064, 16393, 17674, 18823, 20401, 21866]",blockworld,7
